Wavelength;Response
867.1; 0.9989329000
867.2; 0.9973976000
867.3; 0.9953298000
867.4; 0.9932349000
867.5; 0.9916288000
867.6; 0.9909034000
867.7; 0.9912365000
867.8; 0.9925445000
867.9; 0.9945061000
868.0; 0.9966358000
868.1; 0.9984110000
868.2; 0.9993921000
868.3; 0.9993379000
868.4; 0.9982595000
868.5; 0.9964215000
868.6; 0.9942726000
868.7; 0.9923419000
868.8; 0.9911011000
868.9; 0.9908541000
869.0; 0.9916606000
869.1; 0.9933221000
869.2; 0.9954272000
869.3; 0.9974582000
869.4; 0.9989156000
869.5; 0.9994381000
869.6; 0.9988966000
869.7; 0.9974232000
869.8; 0.9953784000
869.9; 0.9932622000
870.0; 0.9915954000
870.1; 0.9907850000
870.2; 0.9910296000
870.3; 0.9922673000
870.4; 0.9941941000
870.5; 0.9963332000
870.6; 0.9981596000
870.7; 0.9992213000
870.8; 0.9992572000
870.9; 0.9982563000
871.0; 0.9964641000
871.1; 0.9943180000
871.2; 0.9923464000
871.3; 0.9910310000
871.4; 0.9906938000
871.5; 0.9914170000
871.6; 0.9930223000
871.7; 0.9951123000
871.8; 0.9971730000
871.9; 0.9986975000
872.0; 0.9993081000
872.1; 0.9988538000
872.2; 0.9974450000
872.3; 0.9954258000
872.4; 0.9932885000
872.5; 0.9915570000
872.6; 0.9906500000
872.7; 0.9907827000
872.8; 0.9919077000
872.9; 0.9937264000
873.0; 0.9957507000
873.1; 0.9974213000
873.2; 0.9982227000
873.3; 0.9977967000
873.4; 0.9959950000
873.5; 0.9928812000
873.6; 0.9886521000
873.7; 0.9835328000
873.8; 0.9776173000
873.9; 0.9707436000
874.0; 0.9624219000
874.1; 0.9517860000
874.2; 0.9376986000
874.3; 0.9188449000
874.4; 0.8939253000
874.5; 0.8619192000
874.6; 0.8221549000
874.7; 0.7746042000
874.8; 0.7197861000
874.9; 0.6587996000
875.0; 0.5933559000
875.1; 0.5253531000
875.2; 0.4569976000
875.3; 0.3903207000
875.4; 0.3271326000
875.5; 0.2690015000
875.6; 0.2169125000
875.7; 0.1715253000
875.8; 0.1329701000
875.9; 0.1010243000
876.0; 0.0752389300
876.1; 0.0549049000
876.2; 0.0392708100
876.3; 0.0275242900
876.4; 0.0188986300
876.5; 0.0127174000
876.6; 0.0083830110
876.7; 0.0054156210
876.8; 0.0034279070
876.9; 0.0021252420
877.0; 0.0012913250
877.1; 0.0007685004
877.2; 0.0004482356
877.3; 0.0002561451
877.4; 0.0001433591
