Wavelength;Response
13290.34; 0.00582
13299.667; 0.00543
13308.994; 0.00531
13318.322; 0.00562
13327.649; 0.00538
13336.976; 0.00483
13346.303; 0.0051
13355.63; 0.00489
13364.957; 0.0049
13374.284; 0.00456
13383.611; 0.00402
13392.938; 0.00451

